STATIONCODE,CO,NO2,SO2,O3,PM25,PM10,TEMPERATURE,HUMIDITY,RECEIVETIME,EQUSTATE,PM05N,PM1N,PM25N,PM10N
XH808A416121601153,405.9,487.23,547.07,536.67,19.17,25.97,0.43,45.43,2017-3-26 08:00,1,1627.77,670,204.83,39.7
XH808A416121601153,409.59,547.59,543.48,610.62,21.38,28.62,2.86,39,2017-3-26 09:00,1,1752.83,733.48,226.62,41.76
XH808A416121601153,424.34,755.24,431.66,884.93,26.76,34.21,6.69,30.34,2017-3-26 10:00,1,2187,923.79,255.83,40.72
XH808A416121601153,444.28,910.31,307.83,1090.21,28.83,36,9.86,25.14,2017-3-26 11:00,1,2390.38,995.1,255.03,37.83
XH808A416121601153,426.21,1020.86,170.31,1229.41,29.93,39.48,12.83,22.21,2017-3-26 12:00,1,2391.21,995.48,270.31,41.93
XH808A416121601153,428.62,1369.31,-141.97,1676.59,34.17,42.9,15.28,19.55,2017-3-26 13:00,1,2850.24,1152.55,283.21,38.03
XH808A416121601153,420.17,1350.28,-203.52,1655.07,34.45,44.28,17.17,17.86,2017-3-26 14:00,1,2867.28,1160.66,277.24,38.41
XH808A416121601153,416.48,1270.55,-142.62,1546.45,32.79,42.14,18.83,16.14,2017-3-26 15:00,1,2700.55,1100.66,263.59,36.38
XH808A416121601153,410.31,1282.69,-165.97,1560.48,29.86,39.76,19.59,14.45,2017-3-26 16:00,1,2476.62,997.76,243.17,34.55
XH808A416121601153,395.38,1021.41,127.69,1217.79,16.76,22.45,21.07,9.97,2017-3-26 17:00,1,1480.59,539.62,130.9,18.62
XH808A416121601153,393,931.27,227.5,1071.6,12.7,16.8,21.33,8.57,2017-3-26 18:00,1,1193.6,414.73,103.97,15.87
XH808A416121601153,397.21,918.93,178.38,1058.52,17,22,18.03,11.69,2017-3-26 19:00,1,1516.9,562.21,140.48,19.45
XH808A416121601153,416.27,803.33,236,944.43,23.5,29.13,14.8,15.03,2017-3-26 20:00,1,2039.4,803.23,194.43,24.87
XH808A416121601153,426.1,727.24,333.17,853.34,30.97,38.07,12.34,18.07,2017-3-26 21:00,1,2650.66,1096.28,256.24,33.07
XH808A416121601153,431.1,655.5,411.23,763.4,33.47,40.13,10.7,21.9,2017-3-26 22:00,1,2806.63,1155.8,275.03,35.03
XH808A416121601153,434.62,610.69,443.24,705.34,32.24,38.72,9.1,26.21,2017-3-26 23:00,1,2718.07,1132.45,274.03,36.55
XH808A416121601153,446.07,562.72,479.48,645.38,34.62,41.79,7.72,33.07,2017-3-27,1,2819.24,1195.55,295.69,41.9
XH808A416121601153,438.24,544.38,500.41,621.34,35.55,43.45,6.52,35.31,2017-3-27 01:00,1,2908.07,1244.97,318.07,46.31
XH808A416121601153,431.86,526.28,488.72,593.52,33.31,40.79,5.72,44.62,2017-3-27 02:00,1,2719.79,1158.93,301.59,42.66
XH808A416121601153,431.21,516.93,491.59,583.62,42.21,51.21,4.69,55.24,2017-3-27 03:00,1,3355.24,1466.59,390.24,56.17
XH808A416121601153,426,547.1,482.55,627,38.21,48.1,4,51.93,2017-3-27 04:00,1,2998.07,1313.41,359.66,55.9
XH808A416121601153,418.03,508.07,527.45,570.45,32.59,41.28,3.24,50.86,2017-3-27 05:00,1,2611.45,1133.34,312.59,50.66
XH808A416121601153,419.38,505.9,535.52,577.38,34.55,43.21,2.97,49.69,2017-3-27 06:00,1,2733.72,1190.69,339.17,54
XH808A416121601153,422.62,485.34,562.69,543.76,34.38,42.52,2,50.34,2017-3-27 07:00,1,2811,1216.03,326.45,51.14
XH808A416121601153,446.93,489.3,550.23,547.6,37.77,47.9,2.5,52.7,2017-3-27 08:00,1,3007.8,1313.3,365,59.53
XH808A416121601153,484.1,592.24,566.83,674.41,36.21,44.45,5.83,37.38,2017-3-27 09:00,1,2991.93,1290,327.1,48.93
XH808A416121601153,485.17,823.4,486.87,992.4,44.87,52.7,10,27.17,2017-3-27 10:00,1,3746.7,1585.2,363.77,43.6
XH808A416121601153,480.2,921.33,442.17,1099.93,46.13,52.37,13.5,21.77,2017-3-27 11:00,1,3978.43,1636.7,350.33,37.43
XH808A416121601153,483.11,1220.29,200.43,1503.64,54.5,62.61,17.29,18,2017-3-27 12:00,1,4672.93,1920.36,388.04,37.18
XH808A416121601153,437.2,979.43,287.17,1152.3,37.3,44.97,19.73,15.5,2017-3-27 13:00,1,3233.63,1300.67,272.73,29.77
XH808A416121601153,430.72,1102.45,160.59,1302.45,34.45,42.52,22.14,13.31,2017-3-27 14:00,1,3028.28,1194.59,247.07,27.07
XH808A416121601153,431.71,1231.04,64.36,1469.57,34.82,42.89,24.43,11.57,2017-3-27 15:00,1,3025.82,1182.86,242.61,24.5
XH808A416121601153,414.34,1135.69,134.55,1334.38,27.31,34.38,25.17,10.69,2017-3-27 16:00,1,2441.9,920.76,192.76,21.34
XH808A416121601153,403.21,972.21,303.59,1064.86,23.41,30,24.55,10.86,2017-3-27 17:00,1,2072.38,779.28,171.41,19.52
XH808A416121601153,396.07,883.7,331.2,976.07,19.73,26.5,23.87,10,2017-3-27 18:00,1,1734.27,638.47,152.83,20.2
XH808A416121601153,392.83,819.93,447.69,901.41,20.86,29.17,21.17,11.9,2017-3-27 19:00,1,1770.83,670.34,169.76,25.62
XH808A416121601153,383.45,743.76,388.1,817.76,15.97,23.86,17.76,14.1,2017-3-27 20:00,1,1202.69,475.21,158.97,27.28
XH808A416121601153,378.55,713.34,405.1,777.86,23.34,38.83,15.72,15.31,2017-3-27 21:00,1,1397.86,652.52,257.1,51.45
XH808A416121601153,377.38,651.45,435.66,703.14,50.21,87.76,14.52,15.24,2017-3-27 22:00,1,2335.1,1329.31,575.62,121.24
XH808A416121601153,379.41,607.28,450.52,658.31,58.93,101.45,13.62,16.69,2017-3-27 23:00,1,2675,1551.79,679.14,140.17
XH808A416121601153,378.72,606.14,479.48,659.55,50.03,84.79,12.93,16.52,2017-3-28,1,2353.17,1341.59,575.21,118.69
XH808A416121601153,373.68,603.61,485.75,660.71,39.86,67.82,12,15.5,2017-3-28 01:00,1,1949.64,1075.86,464.46,97.21
XH808A416121601153,378.93,590,461.93,651.55,36.41,61.59,9.21,16.17,2017-3-28 02:00,1,1878.83,992.38,413.38,86.1
XH808A416121601153,375.4,586.6,470.73,649.87,31.37,51.63,10.43,17.33,2017-3-28 03:00,1,1670.67,867.27,365.77,74.3
XH808A416121601153,383.72,558.97,460.31,620.48,32.59,52.24,9.31,20.52,2017-3-28 04:00,1,1799.93,921.45,374.62,75.52
XH808A416121601153,393.17,497.33,535.27,534.43,39.43,63.33,7.6,24.63,2017-3-28 05:00,1,2162.03,1123.23,450.07,91.77
XH808A416121601153,392.76,474.41,521.17,508.66,40.83,62.66,6.48,34.28,2017-3-28 06:00,1,2360.72,1199.9,456.55,90.76
XH808A416121601153,405.17,486.6,555.47,531.4,36.37,56.6,6,31.4,2017-3-28 07:00,1,2144.13,1072.63,413.3,82.9
XH808A416121601153,425.48,499.9,526.48,550.86,37.83,57.31,6.07,33.17,2017-3-28 08:00,1,2417.66,1166.83,411.45,80.24
XH808A416121601153,470.6,559,535,633.83,44.1,64.53,8.3,29.1,2017-3-28 09:00,1,2869.7,1386.63,449.97,82.83
XH808A416121601153,433.69,603.62,552.59,680.72,32.07,48.28,11.28,21.28,2017-3-28 10:00,1,2055.72,969.66,336.83,62.83
XH808A416121601153,416.86,628.07,575.03,700.41,30.41,45.79,13.93,16.52,2017-3-28 11:00,1,1865.38,872.28,312.76,56.17
XH808A416121601153,409.03,661.31,546.59,727.62,29.31,46.83,16.86,14.07,2017-3-28 12:00,1,1735.59,835,313.21,60.66
XH808A416121601153,402.86,685.9,489.52,753.86,35.69,59.07,18.9,13.03,2017-3-28 13:00,1,1884.83,957.31,381.41,74.66
XH808A416121601153,397.63,722.33,469.47,788.2,36.5,61.03,20.53,12.5,2017-3-28 14:00,1,1915.13,977.7,390,77.17
XH808A416121601153,397.1,751.17,450.14,815.17,38.93,65.66,21.07,12.69,2017-3-28 15:00,1,2026.97,1037.38,409.31,79.41
XH808A416121601153,394.17,797.79,385.55,869.9,36.45,61.28,21.93,12.55,2017-3-28 16:00,1,1949.45,970.59,377,72.34
XH808A416121601153,391.79,827.52,365.72,886.21,32.48,54.55,21.9,12.1,2017-3-28 17:00,1,1732.14,864.62,339.59,63.86
XH808A416121601153,389.48,835.79,337.79,879.93,29.66,50.97,20.55,13.14,2017-3-28 18:00,1,1624.17,797.72,313.48,62
XH808A416121601153,386.87,772.27,354.77,823.7,30.5,50.33,19.53,14.5,2017-3-28 19:00,1,1705.97,832.07,317.6,59.97
XH808A416121601153,407.48,667.17,389.86,728.9,35.79,58.24,17.55,18.62,2017-3-28 20:00,1,2057.07,995.17,367.17,69.31
XH808A416121601153,430.41,651.79,447.14,725.55,52.66,77,15.14,22.45,2017-3-28 21:00,1,3388.24,1619.93,497.17,84.45
XH808A416121601153,422.93,589.73,496.37,642.63,45.47,66.73,13.43,25.97,2017-3-28 22:00,1,2906.93,1391.73,447.5,76.63
XH808A416121601153,409.21,574.55,503,628.03,37.14,55.1,12.31,26.38,2017-3-28 23:00,1,2358.14,1130.17,378.07,67.14
XH808A416121601153,413.79,527,523.86,561,39.59,56.93,11.31,32.66,2017-3-29,1,2596.34,1223.79,396.66,69.38
XH808A416121601153,408.67,539.6,528.77,584.03,33.13,48.33,10,30.33,2017-3-29 01:00,1,2235.2,1031.53,337.73,61.37
XH808A416121601153,429.53,524.83,544.3,570.47,37.63,52.67,9.63,31.7,2017-3-29 02:00,1,2563.3,1179.8,375.57,62.93
XH808A416121601153,422.37,492.7,565.63,516.93,33.33,47.59,8.67,35.56,2017-3-29 03:00,1,2261.81,1042.7,343.19,59.33
XH808A416121601153,420.31,485.97,518.14,503,45.21,66.24,7.59,50.66,2017-3-29 04:00,1,2990.41,1416.38,474.03,89.34
XH808A416121601153,418.52,510.28,565.28,554.86,42.1,61.14,7,46.72,2017-3-29 05:00,1,2722.66,1288.31,441.97,79.38
XH808A416121601153,417.31,497.34,571,533.31,39.93,57.17,6.28,50.14,2017-3-29 06:00,1,2618.48,1236.21,419.07,76.93
XH808A416121601153,430.17,486.79,564.24,524.14,41.69,56.59,5.97,55.03,2017-3-29 07:00,1,2817.1,1316.48,423.9,70.69
XH808A416121601153,444.9,532.37,578.77,584.5,48.27,68.77,5.6,49.43,2017-3-29 08:00,1,3290.87,1540.67,492.37,89.17
XH808A416121601153,451.87,685.3,513.57,776.4,41.37,55.87,8.43,37,2017-3-29 09:00,1,3112.27,1377.4,393.5,65.87
XH808A416121601153,437.39,771.64,540.29,895,38.93,50.61,13,24.36,2017-3-29 10:00,1,3041.29,1286.43,339.07,50.57
XH808A416121601153,449.34,859.69,489.9,996,37.45,48.17,16.52,19.38,2017-3-29 11:00,1,3022.45,1239.62,300.72,40.31
XH808A416121601153,438.07,882.31,448.24,1006.76,35.48,46.66,18.55,17.41,2017-3-29 12:00,1,2789.83,1152.1,291.28,40.83
XH808A416121601153,418.72,834.66,468.52,923.9,29,39.93,20.59,16.45,2017-3-29 13:00,1,2258.83,924.97,247.9,36.79
XH808A416121601153,397.66,793.28,456.17,856,19.66,28.83,20.17,16.17,2017-3-29 14:00,1,1484.97,588.31,176.03,29.52
XH808A416121601153,396.55,769.21,398.03,827.34,18.41,26.66,17.83,19.62,2017-3-29 15:00,1,1432.86,559.62,174.83,28.83
XH808A416121601153,392.3,745.43,386.77,800.13,17.2,24.03,16.53,23.7,2017-3-29 16:00,1,1402.93,534.37,158.07,26.7
XH808A416121601153,390.31,742.41,412.34,803.38,14.14,19.76,15.59,24.28,2017-3-29 17:00,1,1218.34,447.59,131.07,22.21
XH808A416121601153,391.7,735.37,410.23,792.07,12.87,17.73,14.87,24.9,2017-3-29 18:00,1,1149.3,405.2,121.27,20.03
XH808A416121601153,388.38,700.34,413.79,746.72,11.34,17.21,13.52,27.79,2017-3-29 19:00,1,970.76,342,118.79,22.86
XH808A416121601153,383.41,659.14,407,684.97,12.14,19.03,11.03,37.79,2017-3-29 20:00,1,1028.24,375.93,130,27.97
XH808A416121601153,383.62,663.1,381.9,702,10.93,15.28,9.45,43.66,2017-3-29 21:00,1,1019.45,353.97,111.28,20.59
XH808A416121601153,383.62,671.38,387.62,702.66,8.59,11.34,8.93,46,2017-3-29 22:00,1,912.62,294,88.79,15.24
XH808A416121601153,381.76,645.28,388.38,673.48,9.59,10.62,8,52.03,2017-3-29 23:00,1,1063.38,343,85.03,11.48
XH808A416121601153,383.07,651,398.52,690,9.9,10.34,8,52.03,2017-3-30,1,1112.48,353.83,82.24,8.79
XH808A416121601153,384.14,636.62,411.72,683.31,10.03,11,7.9,51.97,2017-3-30 01:00,1,1154.1,369.79,85.52,11.62
XH808A416121601153,384.28,585.72,433.66,613.31,13.72,15.17,7,55.24,2017-3-30 02:00,1,1414.86,484.69,109.41,13.66
XH808A416121601153,382.4,577.6,470.93,626.1,11.03,13.47,7.27,50.53,2017-3-30 03:00,1,1150.23,382.97,97.27,15.4
XH808A416121601153,384.62,561.45,477.86,604.97,10,11.83,7.72,48.48,2017-3-30 04:00,1,1071.34,349,90.9,13.9
XH808A416121601153,387.07,553.17,487.47,580.4,11.5,14.4,7.07,51.77,2017-3-30 05:00,1,1163.73,399.07,109.47,17.27
XH808A416121601153,392.33,528.93,467.4,567.3,15.5,20.03,6.33,55.8,2017-3-30 06:00,1,1406.97,521.47,146.2,23.87
XH808A416121601153,396.62,530.83,510.93,562.79,15.59,19.1,6,57.07,2017-3-30 07:00,1,1477.97,540.31,145.17,21.93
XH808A416121601153,423.97,571.17,475.83,623.28,20.21,24.86,6.24,54.69,2017-3-30 08:00,1,1818.93,700.9,183.55,28.24
XH808A416121601153,437.9,605.2,518.37,647.5,19.63,24.37,9.07,45.8,2017-3-30 09:00,1,1803.43,684.57,170.77,25.87
XH808A416121601153,423.76,692.66,498.62,756.97,19.1,21.55,12.48,37.07,2017-3-30 10:00,1,1905.86,689.59,145.28,16.66
XH808A416121601153,407.18,821.96,393.39,920.75,19.54,21.46,15.25,32.29,2017-3-30 11:00,1,1960.18,705.39,143.57,14.29
XH808A416121601153,411.52,955.41,266.55,1083.55,17.86,19.24,16.93,27.34,2017-3-30 12:00,1,1794.97,640.38,129.38,12.07
XH808A416121601153,395.03,841.69,367.24,936.07,10.34,11.69,18.45,20.62,2017-3-30 13:00,1,1154.34,363.66,77.41,9
XH808A416121601153,397.52,857.17,317,943.72,13.55,15.28,18.83,20.79,2017-3-30 14:00,1,1423.1,485.55,97.55,9.66
XH808A416121601153,395.07,921.59,268.1,1022.9,17.62,20.31,20.07,19.76,2017-3-30 15:00,1,1731.1,616,124.55,13.14
XH808A416121601153,387.97,821.1,339.34,888.24,14.69,18.59,18.69,23.31,2017-3-30 16:00,1,1451.9,509.31,121.76,18.21
XH808A416121601153,388.63,752.03,351.83,790.9,11.17,13.3,17.17,30.53,2017-3-30 17:00,1,1181.23,383.33,86.83,11.27
XH808A416121601153,389.14,788.86,367.86,824.97,11.59,13.52,17.1,28.83,2017-3-30 18:00,1,1239.69,398.24,87.66,11.07
XH808A416121601153,387.9,758.48,375.76,791.97,11.1,12.45,14.9,31.17,2017-3-30 19:00,1,1190.1,381.34,85.38,10.38
XH808A416121601153,389.03,705.97,382.57,744.67,9.67,11.4,11.67,39.03,2017-3-30 20:00,1,1034,326.43,81.77,12.7
XH808A416121601153,384.83,710.28,370.48,759.14,7.34,8.17,11,41.21,2017-3-30 21:00,1,832.83,239.48,65.07,8.45
XH808A416121601153,384.45,694.48,378.34,737.72,7.55,9.1,10.66,42.28,2017-3-30 22:00,1,888.52,264.28,67.66,10.72
XH808A416121601153,381.83,687.13,386.97,733.3,7.13,8.6,10,42.6,2017-3-30 23:00,1,796.6,233.2,65.13,10.1
XH808A416121601153,386.52,678.86,430.21,725.66,7.07,8.48,10,42.48,2017-3-31,1,817.1,237.76,68.14,10.14
XH808A416121601153,384.55,646.55,419.76,697.14,9.79,11.83,10,43.03,2017-3-31 01:00,1,1014.72,318.97,85.38,13.03
XH808A416121601153,385.7,613.37,469.8,664.6,11.6,14.97,10,42.6,2017-3-31 02:00,1,1074.7,377.97,111.67,17.5
XH808A416121601153,384.79,640.28,452.24,694.45,11.41,15.14,10,42,2017-3-31 03:00,1,1074.83,375.72,115.55,20.14
XH808A416121601153,387.07,614.69,460.69,663.17,11.41,15.34,9.28,42.55,2017-3-31 04:00,1,1074.21,385,117.1,20
XH808A416121601153,387.53,574.83,479.77,616.17,10.6,13.53,7.6,47.2,2017-3-31 05:00,1,997.43,339.03,99.37,16.93
XH808A416121601153,392,563.62,466.66,599.62,13.93,18.9,6.31,51.86,2017-3-31 06:00,1,1295.17,472.48,137.86,25.03
XH808A416121601153,401.21,544.52,500.69,578.28,18.28,21.21,6,53.76,2017-3-31 07:00,1,1802.24,666.17,160.17,22.59
XH808A416121601153,417.13,541.07,546.9,575.33,16.67,19.8,6.13,50.87,2017-3-31 08:00,1,1623.1,593.83,148.67,21.7
XH808A416121601153,416.55,572.66,544.86,605.66,14.21,16.9,7.69,46.03,2017-3-31 09:00,1,1366.59,491.62,125.45,17.62
XH808A416121601153,412.55,708.93,461.97,777.45,21.86,24.21,9.72,42.28,2017-3-31 10:00,1,2095,789.1,174.52,20.31
XH808A416121601153,433,979.69,280.17,1132.59,27.17,30.24,13.66,35,2017-3-31 11:00,1,2606,985.38,200.24,21.21
XH808A416121601153,425.23,936.7,297.7,1069.77,22.27,24.97,17.2,28.4,2017-3-31 12:00,1,2108.77,785.3,160.6,16.2
XH808A416121601153,408.57,949.77,297.93,1079.63,23,25.93,19.3,23.73,2017-3-31 13:00,1,2190.03,809.97,161.57,14.93
XH808A416121601153,409.89,989.74,235.85,1118.7,19.33,21.7,19.93,21.22,2017-3-31 14:00,1,1878.48,682.37,136.33,12.52
XH808A416121601153,401.76,922.59,314.93,1023.86,14.1,16.34,20.93,17.45,2017-3-31 15:00,1,1456.34,492.17,99,9.59
XH808A416121601153,391.1,846.17,358.31,924.28,10.48,12.76,20.66,17.14,2017-3-31 16:00,1,1126.28,359.55,80.38,9.76
XH808A416121601153,390.03,835.59,368.03,898.52,10.07,11.93,20.48,16.66,2017-3-31 17:00,1,1102.52,340.03,73.17,8.1
XH808A416121601153,384.87,827.77,356.57,896.23,7.47,8.53,20.13,15.17,2017-3-31 18:00,1,913.77,251.37,54.4,6.93
XH808A416121601153,382.69,813.59,336.17,876.66,7.1,8.1,17.72,15.83,2017-3-31 19:00,1,904.24,240.66,53.9,7.07
XH808A416121601153,384.41,748.21,351.66,819.21,7.03,8.1,14.93,18.21,2017-3-31 20:00,1,914.55,246.14,54.48,6.55
XH808A416121601153,385.07,715.04,352.18,794.89,7.68,9,12.82,20.25,2017-3-31 21:00,1,1003.54,277.89,61.64,9.32
XH808A416121601153,383.93,693.5,376.43,764.73,6.83,7.8,11.93,22.47,2017-3-31 22:00,1,879.53,233.53,56.03,7.23
XH808A416121601153,389.9,658.48,375.86,734.9,9.72,11.48,10.83,25.1,2017-3-31 23:00,1,1102.9,331.21,80.17,11.34
XH808A416121601153,393.21,598.17,452.41,651.14,15.07,18.86,9.41,28.45,2017-4-1,1,1469.28,515.83,130,19.66
XH808A416121601153,398.45,549,485.41,587.34,15.59,18.1,8.21,33.66,2017-4-1 01:00,1,1596.31,553.14,136.62,19.1
XH808A416121601153,404.26,524.96,479.26,560.48,20.83,24.57,6.74,39.52,2017-4-1 02:00,1,2011.91,715.39,176.04,25.39
XH808A416121601153,400.86,538.76,475.62,579.28,21.21,25.24,5.76,48.28,2017-4-1 03:00,1,1964.79,705.41,179.9,29.62
XH808A416121601153,397.41,523.55,483.31,571.66,22.38,28.76,5,50.45,2017-4-1 04:00,1,2051.55,767.59,211.55,35.03
XH808A416121601153,400.69,530.55,511.66,580.28,20.45,26.86,4.14,48.59,2017-4-1 05:00,1,1894.24,696.66,199.55,35.9
XH808A416121601153,395.83,533.03,531.93,585.03,21.03,26.59,4,46.03,2017-4-1 06:00,1,1980.31,723.9,196,32.45
XH808A416121601153,403.62,520.97,524.69,568.48,24.1,30.69,3,50.38,2017-4-1 07:00,1,2274.21,840.48,228.41,39.62
XH808A416121601153,410.83,529.07,553.66,569.9,24.1,29.41,3.45,46.24,2017-4-1 08:00,1,2270.41,839.24,227.38,36.38
XH808A416121601153,422.1,752.53,478.37,854.1,30.03,33.5,6.6,36.8,2017-4-1 09:00,1,2951,1090.57,241.27,30.37
XH808A416121601153,449.22,1010.57,326.91,1198.26,36.09,38.65,10.78,28.91,2017-4-1 10:00,1,3491.3,1302.48,267.35,26.39
XH808A416121601153,436.21,849.28,457.9,971.93,28.9,32.28,13.62,23.93,2017-4-1 11:00,1,2885.14,1042.52,211.62,21.9
XH808A416121601153,425.17,845.28,429.86,958.86,23.72,26.9,16.72,20.07,2017-4-1 12:00,1,2401.69,838.9,172.14,18.66
XH808A416121601153,418.07,880.93,357.1,1002.1,24.76,28.28,18.97,18.55,2017-4-1 13:00,1,2532.9,865.93,168.83,16.48
XH808A416121601153,425.62,981.41,255.76,1122.69,28.69,33.07,20.52,17.72,2017-4-1 14:00,1,2888.9,1010.28,194.9,18.28
XH808A416121601153,414.69,973.45,281.28,1087.62,27.79,32,22.28,15.76,2017-4-1 15:00,1,2779.07,979.1,180.07,16.24
XH808A416121601153,408.33,955.43,279.53,1058.27,26.27,31,24.47,14.2,2017-4-1 16:00,1,2617.17,922.1,168.57,15.5
XH808A416121601153,397.41,946.41,317.52,1028.48,24.59,29.55,25.83,13.97,2017-4-1 17:00,1,2446.38,864.31,161.34,16.31
XH808A416121601153,393.79,926.34,344.97,1002.17,19.62,23.48,26.97,12.9,2017-4-1 18:00,1,2006.17,682.83,128.21,13
XH808A416121601153,387.1,887.52,329.48,945.72,15.07,18.38,24.34,13.48,2017-4-1 19:00,1,1529.21,510,104.1,10.62
XH808A416121601153,390.97,808.31,312.69,854.31,17.45,21.24,19.97,18.28,2017-4-1 20:00,1,1717.48,595.97,127.79,15.66
XH808A416121601153,410.17,708.83,378.66,775.41,25.55,31.07,17.07,22.93,2017-4-1 21:00,1,2376.45,869.03,187.66,22.31
XH808A416121601153,413.45,633.38,475.28,674.76,31.79,37.03,14.9,28.1,2017-4-1 22:00,1,2957.52,1109.38,238.9,25.72
XH808A416121601153,403.83,625.9,460.14,668.62,32.86,43.24,13.21,32.28,2017-4-1 23:00,1,2892.93,1109.52,273.45,41.48
XH808A416121601153,415.76,590.17,474.59,628.76,32.83,39.17,11.9,36.93,2017-4-2,1,3023.66,1147.45,264.03,33.1
XH808A416121601153,415.59,575.21,484.21,614.59,37.79,48,10.52,41.97,2017-4-2 01:00,1,3316.66,1295.97,318.97,48.52
XH808A416121601153,416.28,562.76,507.31,598.79,33.97,41.93,10,43.14,2017-4-2 02:00,1,3015.76,1158.62,283.93,40.24
XH808A416121601153,418.27,543.8,497.03,583.47,40.77,53.97,8.8,50.63,2017-4-2 03:00,1,3470.5,1399.53,364.83,60.67
XH808A416121601153,424.93,550.69,493.62,592.24,47.48,61.07,8,57.24,2017-4-2 04:00,1,3941.66,1602.38,423.48,67
XH808A416121601153,417.43,570.48,582.65,617.3,44.22,53.91,7.17,49.39,2017-4-2 05:00,1,3908.87,1539.13,381.83,55.22
XH808A416121601153,417.93,524.79,577.07,575.24,47.31,57.52,6.86,55.24,2017-4-2 06:00,1,4168.55,1634,409.55,59.41
XH808A416121601153,422.14,527.03,589.93,565.41,41.17,50.93,6,54.41,2017-4-2 07:00,1,3695.24,1437.76,356.79,53.9
XH808A416121601153,428.93,525.72,595.62,555.17,39.69,49.17,6.69,49.72,2017-4-2 08:00,1,3595.41,1400.28,353.07,55.21
XH808A416121601153,438.9,626.76,566.69,678.83,42.55,50.59,9.52,41.07,2017-4-2 09:00,1,3852.17,1512.72,344.69,45.66
XH808A416121601153,441.03,862.07,508.48,972.1,49.28,54.38,12.86,32.24,2017-4-2 10:00,1,4567.14,1750.83,355.45,36.1
XH808A416121601153,431.07,779.14,503.03,850.72,38.21,43.62,16.24,31.38,2017-4-2 11:00,1,3703.86,1361.1,267.03,27.24
XH808A416121601153,435.31,839.79,478.69,920.1,38.34,44.34,19.41,27.07,2017-4-2 12:00,1,3654.52,1350.66,260.34,26.21
XH808A416121601153,417.26,780.39,536.35,832.87,27.39,31,20.26,26.26,2017-4-2 13:00,1,2723.43,971.17,178.13,15.74
XH808A416121601153,411.43,836.67,508.93,887.8,23.4,27.13,21.9,24,2017-4-2 14:00,1,2297.3,808.87,155.2,14.13
XH808A416121601153,403.92,849.46,450.17,898.21,20.21,24.5,21.21,25.13,2017-4-2 15:00,1,2005.29,699.38,140.25,14
XH808A416121601153,405.97,834.38,439.03,888.38,24.97,29.38,21.03,26.14,2017-4-2 16:00,1,2427.38,867.62,168.86,16.07
XH808A416121601153,407.87,825.8,428.13,866.5,26.3,31.47,21,26.77,2017-4-2 17:00,1,2563.1,931.97,176.2,17.63
XH808A416121601153,403.75,840.17,394.46,889.58,24.21,29.46,20.63,27.79,2017-4-2 18:00,1,2400.04,858.13,162.25,18.42
XH808A416121601153,393.41,824.9,436.14,853.14,17.1,20.41,19.59,28.66,2017-4-2 19:00,1,1800.24,603.28,117.34,12.52
XH808A416121601153,396.59,798.45,400.17,811.41,18.28,20.34,17.97,32.97,2017-4-2 20:00,1,1928.14,650.31,125.48,11.93
XH808A416121601153,389.55,750.14,422.55,726.52,24.41,26.86,15.86,41.41,2017-4-2 21:00,1,2498.28,883.38,167.34,15.62
XH808A416121601153,391.9,744.59,415.41,713.31,28.1,29.86,14.03,48.62,2017-4-2 22:00,1,2910.34,1042.03,190.62,15.83
XH808A416121601153,392.14,678.59,416.93,683.34,33.59,35.59,13,53.14,2017-4-2 23:00,1,3384.66,1234.83,227.48,19.28
XH808A416121601153,393.07,665.62,439.59,663.03,36.03,36.97,12.24,56.72,2017-4-3,1,3630.69,1336.38,242.86,17.62
XH808A416121601153,399,613.73,470.7,625.97,41.2,43.23,11.57,59.7,2017-4-3 01:00,1,4105.4,1543.87,283.67,23.87
XH808A416121601153,408.1,552.93,491.14,558.52,54.97,58.38,10.07,62.28,2017-4-3 02:00,1,5274.79,2021.59,388.97,37.14
XH808A416121601153,403.76,532.9,547.59,532.55,53.55,57.79,9.62,65.59,2017-4-3 03:00,1,5183.66,1967.24,383.1,37.83
XH808A416121601153,406.79,542.97,524.07,553.41,57.41,63.38,10,66.55,2017-4-3 04:00,1,5417.24,2083.48,419.24,44.17
XH808A416121601153,407.93,524.14,540.9,532,57.07,61.62,9.24,68.62,2017-4-3 05:00,1,5350.86,2075.1,417.66,41.38
XH808A416121601153,412.97,562.62,514.83,578.55,62.55,71.1,8.72,72,2017-4-3 06:00,1,5712.41,2282.9,481.97,55.72
XH808A416121601153,411.48,545.59,531.66,561.31,59.31,66.14,8,72.41,2017-4-3 07:00,1,5425.31,2182.76,458.97,52.72
XH808A416121601153,420.24,536.52,551.41,548.14,57.03,64.9,8.66,70.17,2017-4-3 08:00,1,5142.31,2076.03,447.48,54.72
XH808A416121601153,427.63,577,546.43,603.4,58.63,64.7,10.57,63.33,2017-4-3 09:00,1,5438.5,2161.6,430.93,44.67
XH808A416121601153,430.23,644.77,577.33,673.97,48.5,52.2,14.83,49.77,2017-4-3 10:00,1,4654.8,1778.13,324.97,27.07
XH808A416121601153,434.21,642.38,569.21,670.28,47.34,50.31,15.07,48.72,2017-4-3 11:00,1,4563.41,1727.83,313.41,23.86
XH808A416121601153,429.97,663.55,568.24,687.52,49,52.52,16.21,45.76,2017-4-3 12:00,1,4814.69,1837.28,317.97,24.21
